Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/28/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Guatemala,GTM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,91.59640586,92.62562391,92.85589367,91.09122585,89.88531213,89.51480318,89.43697419,90.36119711,86.53834213,88.21849646,86.38130252,87.02640064,87.50297435,85.63754921,84.65918345,85.71546395,84.60586514,81.76261174,84.16795427,85.75753525,86.86712148,89.4801026,89.75565526,90.48618606,90.57655976,89.53836966,88.20747198,92.53458738,92.13337334,91.65153257,90.21182829,89.31976365,90.90495464,91.12657848,91.64970161,91.11623005,92.08593908,91.9551953,90.68500463,90.99666583,90.92013182,94.98181858,94.38925002,95.59943251,95.83205428,97.7401322,97.70413491,97.49505137,99.90135745,97.6752025,98.13650723,97.0905854,97.83309875,96.84633069,96.52338102,95.40547995,95.00458346,95.48318589,96.88261848,95.96293578,94.95284823,97.23358979,99.97150105,98.60915569,98.87484388
Guam,GUM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,79.95202193,76.93032015,71.60383004,66.3126452,80.35339922,80.16551724,81.30144033,76.53421115,74.64635473,75.37103891,77.78192681,77.64580748,81.46170532,89.48511166,71.66649209,66.96421053,87.47469413,86.48528496,79.50619232,78.42545811,79.59549072,92.01628629,92.33748271,97.30926431,79.77750573,77.99999487,66.76958833,80.08633151,83.15611366,84.95643765,86.01979455,78.21688113,71.72488295,76.29611241,85.75514937,77.67734624,74.23669461,77.92859697,83.05690649,83.04441793,90.83266883,92.25808935,91.25820849,88.85698585,86.05425966,100.3202465,,,,,,,,,,,,,,,,,,,
High income,HIC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,78.49672666,83.60831657,79.86646713,73.62616285,71.41655451,68.54439905,75.89273211,75.23747981,78.00157261,74.82121727,71.89041807,71.45534275,68.63688573,70.80359087,71.02455546,71.46141281,63.93850149,66.94503575,70.25599776,66.07182472,65.66331753,66.57871389,68.4523354,71.52535196,67.57954441,68.46056492,67.46400437,63.51850445,62.72195951,62.01361269,64.29155486,66.27900417,66.62297276,66.00390973,67.46353407,70.19032963,69.68439271,69.15714491,70.46000456,69.8556549,68.00869682,69.8183844,68.66197862,68.52305579,68.93182652,66.72355493,66.55318685,67.92857333,68.78523819,70.28057942,70.23489978,72.00668931,73.64926593,75.36950996,75.97257528,76.06926631,76.20956895,76.9218506,78.21909842,80.25094358,79.08885329,77.65467109,80.67817765,83.27379292,80.12565927
Honduras,HND,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,64.45916115,65.78581363,62.66316086,86.50406504,85.29859584,80.9845634,81.71639096,78.94000932,81.25574836,81.04571293,83.46970367,81.28749544,79.33828167,79.64637065,84.95575221,88.25983986,85.88372239,78.21065923,76.79694191,76.37374501,80.83469413,84.5336684,84.63461804,87.04091862,87.92898087,86.81815031,86.33369457,85.77853845,82.30510794,82.92842452,78.68208725,78.58301345,78.15811532,76.53391925,74.68043877,73.27340329,74.09685629,73.3993585,75.62960868,81.49990409,84.15927362,87.17881159,88.27785201,88.77933983,88.95023451,90.85494543,92.68081517,94.38739686,97.03243198,97.24487923,96.04418516,93.70162715,94.81835403,98.66276942,95.6659556,91.81290741,91.01037885,90.80470664,94.06946019,96.05434,96.58422087,100.4109137,101.4939166,101.8681879,101.5196211
Heavily indebted poor countries (HIPC),HPC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.00104929,86.95602186,88.14553552,85.78451797,85.58514829,85.10156351,84.67420404,85.61615949,83.11970648,82.49635795,82.60766912,80.33385546,80.17793589,80.57979023,81.1246281,81.2728673,82.67989614,83.57563811,83.25549231,82.32371401,80.31119845,79.00192438,78.57255257,78.3728757,78.44449567,83.44304982,80.96175775,80.15882721,77.47704643,80.22104854
Haiti,HTI,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.51338607,95.70243704,102.6744267,94.8166178,95.27444917,113.2242466,108.0916174,93.4913561,89.43554784,91.45835648,90.71543089,89.75221648,104.1159132,105.470271,102.8748016,101.9732138,105.6234946,107.9345583,104.6616641,108.1706476,105.9451586,102.6572994,102.5925617,103.0005926,103.4389075,101.79255,103.8450179,104.325567,104.4616488,103.0089398,107.2556041,103.7953724,104.408784,104.7690623,106.1898906,106.3903376,105.5069736
Hungary,HUN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.56665153,83.20020979,87.20832405,83.29012163,76.53479141,74.37182999,72.56015108,72.72705544,75.43627901,75.50123907,74.95681418,76.38778317,79.39092752,76.98522401,76.79759675,75.27667293,75.05926291,74.90332844,75.60332933,74.14267387,73.3342557,73.71394838,71.79380097,69.86351079,68.56420461,69.71683539,70.26747226,68.81620519,69.09580785,70.88664538,69.42825678,71.09494247,69.88458823,72.26319714
IBRD only,IBD,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,91.36340338,93.8098277,94.62212568,92.08426826,88.7292353,93.7676086,104.8116493,100.0825666,95.9030858,94.15011038,89.37125749,86.42701525,83.60210342,81.53966891,75.64064251,79.08404192,77.93711651,76.46062481,78.44632023,72.58956953,70.83420434,76.53191923,81.33470618,71.66664857,72.35270198,72.4249584,75.20876017,71.41156366,72.11445356,69.34342676,73.02420485,73.35970687,72.35621978,67.53530732,67.79695029,69.40611963,69.92414114,68.52406851,73.47495981,80.54825377,68.18236602,70.03922076,74.87969537,76.26750618,75.09034987,72.47199788,71.29622551,71.88915922,69.04503365,68.29193446,65.22309079,64.48203372,65.63803486,66.34718232,66.5641423,67.19943167,67.3546109,66.39614413,66.00112744,66.73893587,68.58964281,64.8757548,60.73472499,61.88041397,63.13112876
IDA only,IDX,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,93.95741481,93.13969051,92.30043163,90.40971527,90.50556516,91.33524644,93.42769285,94.53099243,90.04327728,88.76564227,88.63191206,89.95340697,89.60715444,87.91394012,90.23853547,87.22225881,84.78926024,85.44603858,85.98832941,85.69154824,87.49802066,85.76860602,85.31944071,85.63585065,84.96052579,83.90910831,84.70937628,83.3786162,81.72388692,79.73515283,78.36062549,78.09680015,76.65938514,76.45422202,75.27665338,74.2407284,74.88610785,74.94055853,75.71862376,76.18497615,75.68681661,75.90830732,74.34374183,72.37996752,68.75625029,67.74487013,65.91241587,65.6226268,67.21529714,67.41955588,65.73246563,67.29168017,67.14481002,67.94092623,68.56857391,69.43557179,69.60382931,69.49234863,70.11154134,71.91396315,72.71058112,71.42675787,71.71867225,70.49351104,71.37240905
Not classified,INX,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,86.379503,86.1439848,83.06980912,82.77015143,88.56725156,85.63370248,85.43966309,84.02637772,83.69362044,86.29965821,88.66939277,88.8584597,82.38728491,81.7687657,80.26167702,80.88380453,81.44496766,79.67618591,77.95366804,76.30617634,74.42156588,75.78814615,75.9862149,74.23402102,73.86977573,69.62664408,69.32443885,66.31376019,64.11776337,62.47815577,61.66934585,60.97257894,60.36750172,60.52053852,59.93110416,59.69174977,60.04615614,62.03710037,67.03399796,67.31621944,65.97538993,64.36962157,62.7948518,60.73393171,57.49588312,43.82510894,45.3301559,42.5634616,41.93786941,40.82456977,37.41548949,35.4088188,35.29263792,39.4762664,39.45412487
"Iran, Islamic Rep.",IRN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,92.35895774,90.30111373,88.21406911,87.04392146,82.85211759,78.48618869,78.37558837,78.54656764,72.48209593,74.6681457,75.11813909,74.53766994,70.05998911,61.74400904,57.82521295,69.37947683,59.30259139,62.47761479,73.55070144,72.17793704,78.7044267,85.53871118,80.36138061,78.79349497,80.73061769,82.91973659,86.96361114,83.27348729,90.1091078,83.52200289,78.7219099,72.68247763,70.9735195,66.65905949,65.72673659,64.28420695,59.75313483,63.99294826,70.97357997,63.8888797,62.65928097,63.09234807,58.31167315,55.86181906,53.91443027,53.2796066,53.90252062,50.90233768,51.71310988,55.67790358,53.72654862,55.47377949,61.13349949,59.82059043,60.16905539,68.9904142,64.26797336,62.18424015,61.86085382,62.14993675,57.20895376,55.58236486,54.96787086,56.04534031,58.55367314
Iraq,IRQ,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,72.82191313,70.6088993,70.89448704,60.12731481,43.52377312,57.44911054,56.10909784,62.2819296,57.1896822,41.35414428,38.38193612,66.9997973,82.61146547,97.64440219,87.99661877,83.47100281,93.16475566,84.53522727,84.19736314,107.6783991,56.2112773,110.8547145,62.57631937,36.06619557,36.57258423,43.91688761,39.27312586,39.25217635,49.47170819,29.53275528,25.37918661,35.36926569,43.57708051,58.29858394,62.26636038,57.4929431,52.84221627,57.27336722,47.90957688,73.3095581,63.36182582,54.76316159,56.42951043,56.08899227,60.06893689,74.34515334,75.2222724,67.7603824,59.4175674,62.28261465,74.80356719,58.06069442,45.49415792,57.31237476,58.66472442
Iceland,ISL,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,71.99469671,72.08856591,72.37601404,68.81056917,72.74210939,72.23467159,69.9781676,69.94592778,71.28655849,72.82485709,72.05736282,73.77438757,75.74811118,75.8875251,75.94057242,78.1019927,76.77667539,79.36709452,79.09435837,77.99295203,78.75928886,80.22989634,80.99350432,78.96973967,77.89974385,79.08958396,79.4689415,78.1866554,78.81713868,81.20876052,82.17354535,78.18703278,78.90867658,81.79508711,80.96015712,82.40208806,80.5583374,79.21350569,76.17995281,77.21053815,76.35806111,76.90435889,78.17409539,77.03842866,76.38715121,73.02600773,71.96641652,73.44092544,73.7961407,74.16115781,79.33121867,78.68214661,75.31434142,73.96194409,74.95156372
Israel,ISR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,86.22808489,80.46741715,76.00928453,86.11582484,85.4849813,88.68297795,86.56428563,82.89371518,84.82932587,82.86693753,83.16745395,86.01885293,83.56423257,82.24256916,81.62095291,82.21725952,81.2398616,84.65897474,82.58238442,81.53525629,80.94767566,78.78359042,77.05554807,78.44961302,78.73843629,78.78645904,78.02611398,77.00441915,76.7848412,76.5080187,75.09920718,77.61659002,79.53702597,78.68453106,77.81927925,77.01427233,76.76465133,76.94380866,77.80494831,76.87069763,77.03800798,77.09824248,76.61446341,76.18911873,75.85841081,75.07916941,75.34243008,75.14862444,75.22815451,74.49916405,72.20279201,71.37160402,70.59238692,71.05912146,74.0967471
Italy,ITA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,73.40804129,75.01207131,75.86195605,75.21540216,73.78880798,75.79003228,74.19374324,74.21030837,73.57877939,74.11477998,75.57743854,76.96428309,77.21060797,76.88136818,76.75862561,76.8836518,76.58417306,77.07620192,77.00250088,77.31686634,76.86442138,77.22688388,78.00796445,77.3823147,77.18787957,75.76959759,75.64624001,76.2851345,76.74002906,77.51804446,77.82873782,77.43566501,77.19397903,77.96572926,77.77071247,78.57245254,78.45704774,77.71786588,78.68995597,80.88477999,81.02783735,80.66887853,80.94431466,80.67307744,80.13304474,79.86614622,79.12279079,79.13380564,78.98710298,78.43030535,78.5890867,75.95762709,77.22048238,75.36554274,75.23626133
Jamaica,JAM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,113.3110014,109.5307068,113.303156,120.4681934,107.7345695,108.8775369,114.2112599,112.5265868,110.5566319,115.5434893,105.4005802,102.0947217,98.56996936,95.10616368,98.97866792,97.51521298,98.50709063,93.98877562,89.97544351,88.17528157,94.76952521,96.54487766,97.66658348,96.2982192,104.3126011,103.9615318,99.10067707,100.1231203,102.8562953,107.3485256,105.6588044,107.2572601,92.76658796,89.46215486,85.19075602,93.85012438,96.37346723,102.2579215,99.86305658,97.43479843,96.51983707,95.93802069,93.3481947,91.06521985,96.36361199,94.69662658,,,
Japan,JPN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,56.71809096,58.57164488,59.23005744,59.0547232,60.77519113,64.53129711,64.60717515,64.74086437,64.52556809,65.49180327,65.76460339,65.3889305,66.60923105,67.03818296,66.28117809,65.64620604,65.23850882,65.22427285,64.02868035,63.81164683,63.78394221,63.31541176,64.44426902,66.12716646,67.47814367,67.82355135,67.59544785,67.90575359,68.66475029,70.3141194,70.21794386,71.65104968,72.83737166,72.73357602,72.45361691,72.54583715,72.6240923,72.46960169,73.78882877,76.94785856,76.07114189,77.10546752,77.63645195,77.99283115,77.55776188,75.3885408,74.35872943,74.02550839,74.3383263,74.49968705,75.04482568,74.69533148,76.94456438,75.26551644,74.69056045
Kazakhstan,KAZ,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.77080933,88.33727538,84.6861239,80.21047082,82.89798866,84.05530377,83.95088949,73.96335692,71.32625296,66.2085144,65.74244446,65.14751971,61.10549985,55.90254715,56.1553337,54.60030597,59.18574568,56.19282688,52.66706456,56.45835418,60.06994589,59.1721806,65.35054029,66.17517029,63.12392755,60.41926206,61.41101789,65.74593904,62.91063007,59.93639986,62.9214891,63.06569602
Kenya,KEN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,82.85709984,83.22211067,83.53438917,83.9903389,82.75863152,84.90461136,79.85089206,80.73605179,79.84770959,79.18785639,76.4415098,82.63374217,79.80334839,75.46396448,81.46507024,86.54633993,79.06577119,72.85337921,80.01053797,83.70096987,81.82897118,80.3244324,81.93606063,79.56593737,81.60667663,75.70263739,78.24183851,80.82204523,79.9477866,86.94168744,81.03210428,80.28572152,82.98652347,77.6059319,77.57131356,84.1046572,91.25011991,92.7156883,93.94396998,94.33332624,93.34506382,95.54322054,95.69247025,95.25049877,93.38475386,92.77960056,90.57877888,89.48427243,91.00153923,86.02893723,85.7786932,88.69639838,87.47289546,88.33958852,87.8105411,88.24343795,89.01709019,90.248041,89.45159725,89.59346152,88.91702994,87.64300992,87.90114667,88.7308371,88.77952191
Kyrgyz Republic,KGZ,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.62214984,85.63049853,86.93333333,96.26168224,85.94594595,92.0949683,95.97736568,97.29349707,94.54942986,100.6222408,86.2232245,106.0986384,96.76739701,85.72547688,82.29821273,86.15119655,94.74075787,94.21551721,102.0547239,113.1129937,104.5894331,110.05921,96.71210384,102.7226115,101.6299223,115.9064622,115.6276422,113.4721508,108.3019466,100.233577,99.20967162,99.65547074,93.0310794,94.79803142,102.1565316,105.4714862,104.250313,106.3079334
Cambodia,KHM,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6306269,101.9570422,100.6668587,103.7591629,95.7730307,100.4274145,94.77648325,93.56250488,88.83744068,86.22872775,87.98479569,87.43052645,88.40261343,86.1410448,84.84992804,84.82683002,86.0037067,86.6775725,87.81909032,85.0966569,84.15359513,81.80147156,79.70800259,79.12283349,76.99278443,75.72326539,71.53444519,69.76157257,69.37552618,65.91747711,66.40492527,65.59527976
Kiribati,KIR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.9722846,150.0015906,152.3446181,150.5989361,146.3185775,148.605032,145.7886862,145.8459071,153.5953107,145.4757871,148.5468562,148.5970606,145.6443147,152.5929163,144.3808206,149.9741845,170.8250413,169.1594684,
St. Kitts and Nevis,KNA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,99.0430622,96.89666557,96.48979592,90.90211132,90.7868191,92.17256214,88.02272516,88.73281982,85.39944904,81.88214206,83.35578082,85.25897561,82.88367569,77.20848057,77.92660459,79.78709497,74.9054396,71.54417365,69.40885197,69.56871385,74.20132893,74.29998537,72.74907067,68.95610837,66.42548491,65.88444454,62.87863671,60.1212189,58.31212579,60.88938799,60.6584214,60.60518897,61.52440289,61.48464691,61.79693535,61.83024682,63.56055241,63.55731112,61.57894519,63.47156839,65.16657625,66.81777878,67.5941627,66.14309283,63.93858299,65.14459007,66.42782303,65.96613098,66.66023815,66.49702403,64.70489689,65.85663185,66.25525089,65.80078707,65.56962262,64.13970551,63.69135069,63.5290644,64.55416349,66.1688215,64.78969174,64.13574988,66.66993863,67.72382751,65.97090241
Kuwait,KWT,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,39.65287049,40.98360656,47.59174312,46.37223975,46.30940344,52.18746955,42.93675228,42.75956284,40.72688735,22.1059539,32.81617342,38.07849572,48.10801106,49.09363788,37.19553458,42.02816194,52.35048091,72.66552236,65.43682414,63.5040176,70.21553999,79.71615684,67.03864332,79.67955345,76.66633646,95.50798915,169.2344581,93.87968259,79.32865637,75.31842854,74.85179753,71.79688411,73.09893882,88.78391197,78.94478554,63.00873789,69.92897196,74.86540121,65.73959852,57.27791194,47.86336741,42.46390336,44.44577448,41.53453576,51.97795135,46.02240766,39.13300779,38.71281671,41.53201534,46.73588159,65.74112112,70.93398904,67.71657653,62.61574361,64.56720238,75.93413305,64.08129215,53.47230577,62.89887779,
Latin America & Caribbean (excluding high income),LAC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,97.39837391,98.68544936,97.15640523,97.74159816,104.7700117,,,,,,,,,,,,94.09763621,96.60951196,80.70945034,85.79970793,84.50126298,79.80708803,75.58167933,79.6717597,83.85903535,82.82621632,86.48979808,77.36761844,89.92741445,91.18561778,87.74929359,86.33680078,79.66547434,,,,,,,,
Lebanon,LBN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7272288,119.2966598,131.8695077,126.965881,117.8781046,115.0673936,107.6114741,103.8061856,98.78771655,99.85508904,101.3489623,101.5334311,100.0969798,101.4566474,97.79537396,96.54956789,99.34199094,99.40258434,101.5380431,97.0854193,100.1131487,102.5673222,106.1397783,105.2683897,107.3376325,103.3369279,101.1287346,102.8136277,104.2611616,109.2629238,109.2864549,121.4178804,144.005549,141.206042,
Liberia,LBR,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.82834453,83.83253535,82.71669636,87.02314616,82.74305207,81.07677903,79.73727422,82.69842392,89.55423011,69.61524631,59.06540149,62.59205426,69.26034138,46.41981826,48.38917718,35.76319964,33.0110555,36.75768176,33.34574348,55.12911673,45.7323995,78.27139138,49.26975415,64.87152407,85.82465648,95.06799764,98.1539335,79.44669859,69.42036171,82.16004379,100.3396603,67.48517193,60.07388831,69.34969325,66.78600085
St. Lucia,LCA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,90.61136492,85.75565148,87.10804288,87.11530076,89.12837612,89.47696685,88.94940626,88.6756667,87.98707661,87.3218726,86.51653981,87.08854093,86.86994163,85.27711367,85.75701485,83.44388005,84.0096017,82.46633889,83.27298723,82.85036364,82.13178108,80.90424093,81.68121083,81.40303945,80.92828431,83.28289453,83.2517802,82.78152529,82.58728185,83.12404969,82.29377471,82.26735957,81.95773168,81.38462462,81.78402442,83.47958585,82.45063323,82.15348551,81.49060007,80.61551732,81.99277851,81.63959306,83.99027651,84.00877272,83.56737791,82.10277147,83.02421495,82.42439687,86.13370903,82.05852262,,,,,,72.85540463,70.37042048,66.96537907,68.86012475,71.6697458,73.30271588,70.65290478,76.29173367,77.57292354,75.66589279
Lower middle income,LMC,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,124.6963563,129.0196078,126.4214047,127.3809524,124.5283019,126.2755102,135.5555556,133.0734704,130.758715,126.3157895,126.4765784,132.9067642,141.8006431,139.2390012,150.7317073,171.4285714,186.4485981,176.7400357,148.3175151,168.7679083,152.0378756,160.1174278,,,,,,,,,,,,,,,,,,,,,,,,,,133.6268269,127.3081819,138.8298592,134.548727,129.0192734,130.8961125,124.1994148,115.8962664,113.5025309,115.9799109,129.2072887,123.3214531,121.3034707,125.9352736,118.4241654,121.9843736,128.4483042,
Late-demographic dividend,LTE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.16742285,88.44051464,85.67567772,87.21129512,88.77672487,87.03220518,86.08660096,84.60966686,83.55270615,83.58446192,82.81359418,83.40322757,80.65497479,83.35210348,88.77534311,84.17167948,80.33967011,79.11638089,78.12447355,77.76921362,78.43158653,78.98396,77.22559608,75.73645345,75.1571638,74.40737177,73.71184218,74.01660746,74.16202129,74.40799765
Luxembourg,LUX,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,57.38949053,62.63683469,61.53309346,56.74325108,54.40717994,68.78115625,67.50546031,71.43502518,69.69966046,69.9655564,71.55013444,74.27220743,72.70610891,71.38860493,69.58123447,70.65956797,67.2070774,68.87800862,66.5886826,63.5435399,63.72802371,63.20363306,62.15085436,60.27813413,59.51134161,60.13845915,60.01768144,58.30765781,58.85019253,56.36111948,54.56340933,56.15201561,57.53789498,57.97228284,56.45283808,54.91848251,51.39504864,48.81828371,48.64431772,51.49963472,50.16896913,50.4674093,50.61095204,49.62147177,48.77008353,48.50259235,48.30822863,49.40926735,50.43413341,50.84737282,48.77798019,47.58197753,50.52708224,51.38141327,52.35919865
Latvia,LVA,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.81368888,89.74102759,87.95502927,86.31506996,87.52025828,83.2062026,82.28377887,81.84430431,82.10450639,81.61604965,78.52288049,79.96932397,76.44214996,76.32344207,78.82869335,81.20009774,79.35671221,76.90880059,79.22698621,78.23210587,77.03915257,77.71772704,77.72206064,76.6201704,76.87946437,76.4092876,77.45123333,80.21958373,78.97204901,80.69999806
